singular_peace,singular_force,collective_peace,collective_force,tweet,,,,
0,0,0,0,\u201c@ItsAlex23: @thatcutiesolixo LMFAOOO tell em Alex Lopez is taking you \ud83d\ude3c\u201d lmfao yea okayy .......... So he can kill us both,,,,
0,0,0,0,\u201c@SportHumour: When your mate scores a sweaty jew goal past you on FIFA... https://t.co/LZOlqrEYVK\u201d@SachitPatel2 looll,,,,
0,0,0,0,@AdorespecialK lol when I come in yu aint going  do shit,,,,
0,0,0,0,No.1 toasted cheese sandwich guys! i'm not messing about here - this is the ultimate one. #ComfortFood https://t.co/49fTfD1IEN\u201d @GracieDeyy,,,,
0,0,0,0,This is op but seriously #FergusonOakland http://t.co/y9XIXdESGB,,,,
1,0,0,0,I shouldn't be scared to speak my mind smh,,,,
0,0,0,0,Si studia morgana @ Melody Music School! https://t.co/gq86t1aTgA,,,,
0,0,0,0,Oh girls just wanna have fun \ud83c\udfb6 \ud83d\udc59\ud83c\udf34\u2600\ufe0f @ Recreio- Posto 10 http://t.co/FGit1OPVw6,,,,
0,0,0,0,\ud83d\ude0d (with Adhitya at Central Park) [pic] \u2014 https://t.co/bmrSq1IL9l,,,,
0,0,0,0,Fit club today,,,,
0,0,0,0,"Maybe when the Oil Dry up , Nigerian Govt will invest more in research and Production",,,,
0,0,0,0,What's my favorite color?? Green,,,,
0,0,0,0,@Miss_Cakehead @HorrorTalk @LDNmessChef ribs anyone? #yum @surgeonsim iphone launch http://t.co/0FaSmcvQld,,,,
0,0,0,0,@victoriaofahen1 that was probably my husband  jk,,,,
0,0,1,1,Downtown Oakland (Mike Brown Protest) 11.24.14 #streetsofchrome @ Downtown Oakland http://t.co/FiZZzQO3Ut,,,,
0,0,0,0,@TomTheWanted say hello to Brazil #AskTom,,,,
0,0,0,1,Surreal. Band of protestors with bonfire. Line of police. Couple guys doing skateboard tricks in front of police. http://t.co/9JDya7pyIW,,,,
0,0,0,0,"\\\\\\"":JemalyDuriga: The testimony of Jesus is the spirit of prophecy\\nRev","19:10.\\n#Happy3rdDayMCGIThanksgiving\\n\\n092814\\\""\\\""""",,,
0,0,0,0,TO MORTA,,,,
0,0,0,0,I just need food.,,,,
0,0,0,0,My nose bleeding,,,,
0,0,0,0,@Angela480256 I know I seen it .. I texted you back ..,,,,
0,0,0,0,"\\\\\\""Home\\\""\\\"" to Home: 24 hrs. HOME home: less than a month. #NYC to #Missouri to #Israel so#thankful""",,,,
0,0,0,0,HAPPY NEW YEAR \ud83d\udc6f\ud83d\udca5\ud83c\udf89 #orsay #newyear #nyc #love @ Orsay Restaurant http://t.co/sKWVBR2NpT,,,,
1,0,0,0,I can't believe it's actually bringing me to tears right now,,,,
0,0,0,0,"\\\\\\""And I would've gotten away with it if it weren't for those meddlesome kids on Twitter.\\\""\\\""""",,,,
0,0,0,0,"#Top3Apps for Saturday 19:\\n\\nTwitter for iPhone 47%\\nTwitter for Android 17%\\nTwitter Web Client 11%\\n\\n(Sample: 163 trends &amp; 18,557 tweets)",,,,
0,0,0,0,"\\\\\\""I can't see' em coming down my eyes so I gotta to make the Pigs Fly\\\""\\\"" #ferguson #wewait #trw #trwlife\u2026 http://t.co/Gb0RVxJge2""",,,,
0,0,0,0,"I realise there\u2019s something incredibly honest about trees in winter, how they\u2019re experts at letting things go.\\n#examstress #fightforfuture",,,,
0,0,0,0,"Good news is, is that all my classes are cancelled Wednesday!",,,,
0,0,0,0,@Josuee_ener those shits are ugly and fat ass fuck I'd rather carry a portable charger on the side.,,,,
0,0,0,0,Sometimes giving up is the only option you got,,,,
0,0,0,0,@ROWYSO_Updates we have the Calum Hood connection \ud83d\udc81 x,,,,
0,0,0,0,@aneishapretty how you been?,,,,
0,0,0,0,Any1 wanna play fun run,,,,
0,0,0,0,Probs the last round of mitten crabs this year... #hkig #hongkong #foodgram #crabs #mittencrabs @ Casa\u2026 http://t.co/ZqfJDxP1sy,,,,
0,0,0,0,@ratchetyasmine in SF! The embarcadero one.,,,,
0,0,0,0,Painting eyes on my eyelids in preparation for the morning.  Walk to the Tower  at first light to see the poppies # lastrehearsal,,,,
0,0,0,0,Rainy is coming!\\nAdd oil Hong Kong people!,,,,
0,0,0,0,@camerondallas \\nCAMERON DALLAS\\nWANNA CLICK MY FOLLOW BUTTON \\nPLEASE ILYSM \\n#CamFoIlowMe #camfollowme #camfollowme \\n@camerondallas \\nx151,,,,
0,0,0,0,Los Angeles has spoiled us with the perfect weather and culture lol,,,,
0,0,0,0,Nothing ever changes so tonight is like tomorrow night,,,,
0,0,0,0,Cry for me http://t.co/FeDNGW0fUx,,,,
0,0,0,0,Hanging in downtown Oakland with my bestie :-) :-) :-) :-) http://t.co/0nPbxH0QLP,,,,
0,0,0,0,I keep my hands to myself but I know how to touch you \ud83d\udc4a,,,,
0,0,0,0,@MONTstrosity don't be jealous,,,,
0,0,0,0,"\\\\\\""@TheFunnyVine: when my BFF comes to see me https://t.co/Kulc8fekfK\\\""\\\"" too fucking cute \ud83d\ude05\ud83d\ude05""",,,,
0,0,0,0,Take your girl there,,,,
0,0,0,0,My fucking sweater got a hole in it \ud83d\ude12 &amp; don't have time to go back home,,,,
0,0,0,0,@_xaileenx \ud83d\ude14 I'll keep trying and work harder on it then,,,,
0,0,0,0,So freaking tired\ud83d\ude2b,,,,
0,0,0,0,crying at @GennWilson and @1212Maddie's snapchat stories \ud83d\ude02 best thing ive seen all day,,,,
0,0,0,0,I just began a running workout using #Endomondo. Peptalk me now @ http://t.co/LZa3Zzzdyz,,,,
0,0,0,0,My mom stays having more followers than me on twitter \ud83d\ude4e\ud83d\udeb6 http://t.co/vAlLnsGKLu,,,,
0,0,1,1,#Ferguson protest heading west on Broadway in Oakland. Cops shutting down the street ahead http://t.co/BwTfsbPuRK,,,,
0,0,0,1,#Oakland @ Oakland City Center http://t.co/KCcmnfjDyE,,,,
0,0,0,0,@cRayCheerDad @Full_Out_Mom I didn't make the team \ud83d\ude1e,,,,
0,0,0,0,@annesavvy @oninformation so so kind!!! Come to Chicago so I can fully pay back favor with donuts and deep dish.,,,,
0,0,0,0,DROP!,,,,
0,0,0,0,When AKON come up on my pandora it's curtains for my non hood side,,,,
0,0,0,0,"Excuse the lewd, just passing time watching this conference. -_-",,,,
0,0,0,0,"Hey hey hey Mile \\\\\\""High\\\""\\\"" (@ Denver International Airport (DEN) - @denairport in Denver"," CO) https://t.co/C5IBtkzUmW http://t.co/pF84Vl07F4""",,,
0,0,0,0,@welcomebreak the 1st mention of 'South Mimms' appears on your TL. Now is Trending Topic in United Kingdom! #trndnl,,,,
0,0,0,0,America......,,,,
0,0,0,0,If I wasn't going to leave now I'd probably be stuck here forever,,,,
0,0,0,0,"WAKE UP &amp; CRANKK !!!! FATSKII- TRACK MEET  http://t.co/j3EhOwf6Wx \\\\\\""1ST GO ROUND\\\""\\\"" THE MIXTAPE COMING SOON \ud83c\udfa7\ud83c\udfa7\ud83c\udfa7\ud83c\udfa7\ud83c\udfb6\ud83c\udfb6\ud83c\udfb6\ud83c\udfa4\ud83c\udfa4\ud83c\udfa4\ud83d\udd25\ud83d\udd25\ud83d\udd25\ud83d\udd25\ud83d\udcaf\ud83d\udcaf\ud83d\udcaf""",,,,
0,0,0,0,Resolutions: shut up for good #do you I will do me I'm telling the truth no BAD habbits I will brush my teeth &amp; comb my hair regularly lmao,,,,
0,0,0,0,I'm at ECM: European College of Management - @ecmcollege in Dublin https://t.co/Nj6m3YHTpw,,,,
0,0,0,0,It's never too cold to eat ice cream with my favorite lil Diva! \\n#DessyRulesTheWorld \\n\\nThanks for\u2026 http://t.co/MyB7w5oUXw,,,,
0,0,0,0,With Anisa at @stgermainjkt \u2014 https://t.co/W0HRhGyRcd,,,,
0,0,0,0,@nataliaxquerida be safe!!,,,,
0,0,0,0,#TheRoom has come to LDN @ The Prince Charles Cinema http://t.co/SaDKOsloSB,,,,
0,0,0,0,And maybe....we should also share the gorgeous @isaacshiman ?? Who like him?? (MEEEEE) http://t.co/HkuLuOwaOM,,,,
0,0,0,0,@oliviacuss @Tristan_Gallo we were mad hot and still are,,,,
0,0,0,0,"Relaxx\ud83d\udeac\ud83c\udf75 (with Syifa, Afrisha, and 2 others at Sugi Island) \u2014 https://t.co/1ZExSGQWus",,,,
0,0,0,1,It's so crazy to be living in Oakland right now #chopperseverywhere,,,,
0,0,0,0,About 2 get physical. ..\\n#fitness #ironMan,,,,
0,0,0,0,matchy matchy pls \ud83d\ude14\ud83d\ude2d,,,,
0,0,0,0,\u201c@TheLadBible: Don't breed.. http://t.co/Qa6JYHdnwH\u201d wahhhh,,,,
0,0,0,0,I respect everybody hustle &amp; grind sometimes you gotta do watchu gotta do to get by \ud83d\udcaf,,,,
0,0,0,0,@YazziieeSa: I love people,,,,
0,0,0,0,@MichaelSkolnik and DC!,,,,
0,0,0,0,I'm going home. I had a great weekend and it's not over!!!#20years (at @iflyoakland) https://t.co/BfE2r7gv9i http://t.co/xaRx4jKNrt,,,,
0,0,0,0,@VectorNYC @mrw congrats on the @inc5000 listing!  Great to be working with you.,,,,
0,0,0,0,Disappointing me there,,,,
0,0,0,0,#Top3Apps for 'Bill Blankenship'\\n\\nTwitter for iPhone 30%\\nTwitter Web Client 18%\\nTwitter for Android 11%,,,,
0,0,0,0,@dick_van_winkle view from the 13th floors up #portfolioorganiing,,,,
0,0,0,0,Then to top it off seeing what picture you liked \ud83d\ude32\ud83d\udc4b,,,,
0,0,0,0,"Dear @USAirways, please don't delay my flight anymore. I have to make my connecting flight to Buffalo.",,,,
0,0,0,0,@Giselle_M7 you have the white shirt right?,,,,
0,0,0,0,I have the best friends/family in the entire world ! Thanks guys i love you http://t.co/wac2Y0rnnq,,,,
0,0,0,0,Stealing wyatt_mitchell 's office. @ The New Yorker http://t.co/bQnglnehc4,,,,
1,1,0,1,I see that niggas are running wild out in Ferguson Running around town like a bunch of monkeys destroying businesses wtf,,,,
0,0,0,0,"I want to go somewhere, where the days only get better.",,,,
0,0,0,0,I JUST WOKE UP RN AND IM LIKE YO OCTOBER MAN \ud83c\udf83\ud83d\udc7b\ud83d\udd2e\u2728 http://t.co/hqAU8J16A5,,,,
1,0,0,1,@Susanhannphotog In the Bay Area the number for jail support is 415-285-1011.,,,,
0,0,0,0,Ffs up at 3am &amp; i'm not even home yet \ud83d\ude29,,,,
0,0,0,0,Have fun doing the things you love.,,,,
0,0,0,0,October is probably one of my favorite months,,,,
0,0,0,0,Right \ud83d\udc49 school \ud83c\udfeb run time \u231a,,,,
0,0,0,0,Almost out of the cunt hole that is London,,,,
0,0,0,1,Helicopter over intersection of 14th and Broadway #Oakland #Ferguson #FergusonOakland http://t.co/MWooxARoXH,,,,
0,0,0,0,This Friday my whole family is going to be together after 3 years I'm so happy,,,,
0,0,0,0,@LucyEst96 I'm only going for them tbh,,,,
0,0,0,0,Don't mind if I do! @ Marquee New York http://t.co/WOtWUUCnnC,,,,
0,0,0,0,SELENA IS SUCH A CUTIE https://t.co/la4Swaeuwq,,,,
0,0,0,0,"It happens man lol \\\\\\""@Iamcoachwise: @SexiiiDread @ThreeTwentyTwos @Flyer_thanu2 I'm tweeting and walking\\\""\\\""""",,,,
0,0,0,0,@WholeIngredient well done to the Mr!,,,,
0,0,0,0,"Based on foursquare/swarm checkins, I think @scotthilliernyc is just as addicted to chipotle as I am.",,,,
0,0,0,0,Enough said he's the greatest!!!! Messi!,,,,
0,0,0,0,Welp,,,,
0,0,0,0,Today Was A Good Day..... \ud83d\ude09\u2764\ufe0f#earlybirthdaypresent #happybirthdaytome #christianloubotin #lobos\u2026 http://t.co/kMmmTI9fuj,,,,
1,0,0,0,I pray to god my family will always be protected.,,,,
0,0,0,0,Me and my baby @ Market East Station http://t.co/qgnup24Y7V,,,,
0,0,0,0,I had wine whiskey and beer and I'm definitely paying for it rn,,,,
0,0,0,0,Aight aight I see.  #cool,,,,
0,0,0,0,"#Philadelphia, PA #Marketing #Job: Retai... at The Job Window Enterprises, Inc. http://t.co/BzZibiH1ai http://t.co/I2iyWtGFHt",,,,
0,0,0,0,"I was just walking to the movie theater... Fuck you, too.",,,,
0,0,0,0,I made my first ever Christmas list this year. It said:\\nLilly planner\\nFuzzy socks,,,,
0,0,0,0,@10secondFreckle i am driving down Durango right now to come to your house and to take a selfie with it,,,,
1,0,0,0,Racism does not exist.\\n*sarcasm*,,,,
0,0,0,0,@joecardillo amen,,,,
0,0,0,0,@yaaag_ why I can't retweet that,,,,
0,0,0,0,"Hot Seller: Robert Joffrey's \\\\\\""The Nutcracker\\\""\\\"" @ Auditorium Theatre  (Chicago"," IL) http://t.co/DHIBtveFyo""",,,
0,0,0,0,"Just witnessed a crow eating a squirrels guts out, happy Tuesday!",,,,
0,0,0,0,0-100 nigga real quick .,,,,
0,0,0,0,"Supplemental Health Care: NICU / RN / Registered Nurse / Travel Nurse (#Berkeley, CA) http://t.co/iwoMDPuDBH #Nursing #Job #Jobs",,,,
0,0,0,0,@melmor86 I mean you didn't like post his address or anything. Totally fine.,,,,
0,0,0,0,@_ReMona LOL girl I'm at my momma recovering from surgery and she has dementia .. I laughed cause I didn't even cross my own yet !!,,,,
0,0,0,0,@RiseaboveOdds haha bro doesn't control the United States he can't even get bills passed the hell is he gonna do,,,,
0,0,0,0,The fact that I have to buy winter clothes very soon makes me want to crawl under my bed.,,,,
0,0,0,0,"I've lived in New York for years, so this is kind of a big deal, I just saw a real life Z train.",,,,
0,0,0,0,Go to http://t.co/ctbSRx50DW to submit a question for a Q&amp;A with @TamikaDMallory &amp; Ms. Norton for #GenTwoGen to be published Fri. #reiders,,,,
0,0,0,0,"Oh you know, just a simple place setting for 8. \ud83d\ude02\ud83c\udf74\ud83c\udf77 #NYC #PlaceSettingForRoyalty #BergdorfGoodman\u2026 http://t.co/7IosrSOT4O",,,,
0,0,0,0,@___CrownMe Cause I Gave You My Number &amp; You Never Used It . I Told You I Had Got Ah New Phone .,,,,
0,0,0,0,@zayoncee now get the fuck out my mentions.,,,,
0,0,0,0,Post workout smoke...\\n\\nReal men smoke and eat whatever they want! http://t.co/BrmdQTt2FQ,,,,
0,0,0,0,the littlest things make me so happy\u263a\ufe0f,,,,
0,0,0,1,580 freeway shut down. I'm sitting here watching riot police approach the protestors on the freeway. http://t.co/F5YEpjTBfN,,,,
0,0,0,0,@kayluh_bby i stay eatin pizza lok,,,,
0,0,0,0,Currently. http://t.co/CyH1jWr0wA,,,,
0,0,0,1,The world is about to explode because of the Ferguson decision..,,,,
1,0,0,0,"I'm having a hard time with Obama's tempered, on-both-sides rhetorical style right now.",,,,
0,0,0,0,Making the music for this year's Boo At The Zoo show with @jimcamacho ! @BeatstreetNYC,,,,
1,1,0,0,@KimberMolyneux all the police have to say is they feared for their life and they can kill anybody they want to in a confrontation.,,,,
0,0,0,0,@LOHANTHONY omg tweet spree on my birthday \u263a\ufe0f\ud83d\ude0b,,,,
0,0,0,0,but them 11zi need 8 pair.lol,,,,
0,0,0,0,I think is karma. Maybe I deserve this.,,,,
0,0,0,0,people always try to talk in the morning and I literally just want to sit in silence and get this class over with.,,,,
0,0,0,0,HAPPY NEW YEARS \ud83c\udf89\ud83c\udf89\ud83c\udf8a\ud83c\udf8a,,,,
1,0,0,0,We Are With You #Ferguson,,,,
0,0,0,0,amerie - Nothing Like Loving You - All I Have: http://t.co/Fl5zwhaQiu,,,,
1,0,0,0,"I don't care about \\\\\\""not all cops are the same\\\""\\\"" fuck them all""",,,,
0,0,0,0,"Back home, pouring up... Drinks anyone?",,,,
0,0,0,0,pretty satisfied on how things are working out.,,,,
0,0,0,0,Are YOU ready for the snow? :/ #whitethanksgiving? #bahhumbug #stayfarawaysnow #nosnow #whoodle @\u2026 http://t.co/yB1joRakfx,,,,
0,0,1,1,Umbrella revolution still goes on.... http://t.co/12xh8c1t3b,,,,
0,0,0,0,@LoudSilenceAC think he smart today \ud83d\ude0c\ud83c\udf93\ud83d\udcda,,,,
0,0,0,0,@sarkar_swati @saranstm @maidros78 @AviralKapoor_ He was pseudo secular like the rest as well :-),,,,
0,0,0,0,\u201c@1_jinxy: Shouts to @TDFrancis1\u201d thank you and shouts to you also,,,,
1,0,0,0,@j_throg Anyone can be racist....this study just shows the perception of black children....,,,,
0,0,0,0,Cuz they can \u201c@brokeymcpoverty: 17 Reasons White People Riot http://t.co/cQKAtmKWdR http://t.co/uptntTF2dy\u201d,,,,
1,0,0,0,"@lecrae: When people say \\\\\\""why are you making this a racial thing?\\\""\\\"" They've unknowingly answered their own question.""",,,,
0,0,0,0,YAY MY PHONE WERKS AGAIN,,,,
0,0,0,0,"Personally I prefer iPads as an individual device, it's amazing at content creation. Love pushing cloud limits w/Chromebooks too #FAAET",,,,
0,0,0,0,Good thing everyone is really prepared for the chem test\u00a1!,,,,
0,0,0,0,"Not even in \\\\\\""What to Drink...\\\""\\\"" #CarmenereDay""",,,,
0,0,0,0,@camerondallas #CamFollowMe plz follow u are my idol120,,,,
0,0,0,0,All this light outside is making my eyes hurt I'm so sleepy,,,,
0,0,0,0,@goofoffartiste @stunt_bird @AtlasSmugged Big Lube lobbied congress for this,,,,
0,0,1,0,Proud of being a Hong Konger! #OccupyHongKong #HKStudentStrike http://t.co/uz5WLwPRfs,,,,
0,0,0,0,I just wanna go out already,,,,
0,0,0,0,What\u2019s going on at Pacha &amp; webs from wed to sat?,,,,
0,0,0,0,Police train has been grossly watered down! Anyone remember the show COPS? Never saw one violent criminal shot. #police #USA #standards,,,,
1,0,0,0,"Get off your fucking high horse. If you are NOT a person of color you will NEVER understand, so just stop it. Please.",,,,
0,0,0,0,PoPo lights dominating LDN skyline tonight. Fireworks are a NoNo. http://t.co/MhIe1RmCaT,,,,
0,0,0,0,Lexi and I literally lay in bed to talk about life and make fun of each other while listening to country \u270c\ufe0f,,,,
0,0,0,0,I don't wanna see pictures of your damn food on thanksgiving .,,,,
0,0,0,0,@ATLGreg1 I know a former employee. Just moved to NYC.,,,,
0,0,0,0,Through the door and by TSA in less than 5 minutes... Didn't even have to remove anything from my bags.,,,,
0,0,0,0,Straight going ! Haha,,,,
0,0,0,0,Really just tweeting to myself lol \ud83d\ude34\u270c\ufe0f,,,,
0,0,0,0,@AustinMahone I need you in my followers \ud83d\ude0b\ud83d\ude0b\ud83d\ude0b,,,,
0,0,0,0,"Jerome, I'm suscribed to your channel. \ud83d\ude03\\n@jeromejarre http://t.co/oZxrLbVgBj",,,,
0,0,0,0,@JedStruts hell yes Happy you had fun in Paris hope lille will be the same (even better that's where I come from haha),,,,
0,0,0,0,Back to my old self 0 fucks given about you,,,,
0,0,0,0,@dzjazmine Jazzzz \ud83d\ude18 I missed you!,,,,
0,0,0,0,"#TwitterMyths if you're buff and comment on a predicament, your point of view is automatically scientifically correct",,,,
0,0,0,0,"Hey @Softykjr, do us all a favor and call back that dude from Philly. #HughMillenF-Bomb",,,,
0,0,0,0,\u201c@secretsfact: Learning to play a musical instrument or learning another language can slow the aging process of the human brain.\u201d,,,,
0,0,0,0,\ud83c\udf84\u2744\ud83c\udf81 \ud83c\udf85\\n\\n hi @Harry_Styles \\nall I want for christmas your follow\ud83c\udf81\\n\\nplease make my wish come true &amp; follow me? \ud83d\udcad\\n\\nilybabe \u263a\ufe0f\\n\\n\ud83c\udf84\u2744\ud83c\udf81 \ud83c\udf85\\n643,,,,
0,0,0,0,@notmyrealnamelo @lizziTMZ then my work here is done \ud83d\udc4d,,,,
1,1,0,0,"\u201c@TheWorldStories: Child playing the violin at his teacher's funeral, who helped him escape poverty and violence through music.\\\\\\"" \ud83d\ude01 oops""",,,,
0,0,0,0,"got the best news ever, I'm working Almost Acoustic Christmas Night One and got 2 tickets to Night Two!! Stooooked",,,,
0,0,0,0,"--- \\\\\\""Everything you need will come to you at the perfect time.\\\""\\\"" --- After meeting those  guys I could\u2026 http://t.co/tWIkKcsh4u""",,,,
0,0,0,0,@Ravens Touchdown Steve Smith,,,,
0,0,0,0,Having bad sleep &lt;,,,,
0,0,0,0,Need to change my avi,,,,
0,0,0,1,@jpdig @VeronicaDLCruz @Nightbeat @KBCWtv people getting to the east bound side of 580,,,,
0,0,0,0,"Every silk, every bead shows how much he loves making beautiful clothes #driesvannoten #paris #lesartsdecoratifs http://t.co/C8zCfrSmJ6",,,,
0,0,0,0,He's an excellent teacher if anyone is looking to move into 301 https://t.co/gwZmuZtQIn,,,,
0,0,0,0,Rest in peace to my Great Grandma.,,,,
0,0,0,0,Front row  I'm so happy omg \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\udc97\ud83d\udc97\ud83d\udc97\ud83d\udc97 @JerseyBoysUK @Nicola_Brazil @mattnalton @CharlotteJeff89 @SophCarmenJones http://t.co/0D6m7pPVyO,,,,
0,0,0,0,20 - me identifico com a Cassie de skins uk e Jessa de Girls http://t.co/S347OlRTO7,,,,
1,0,0,0,"When all else fails, bring up \\\\\\""the children\\\""\\\"" and \\\""\\\""the terrorist\\\""\\\"""," gets em every time.""",,,
0,0,0,0,NBA league pass \ud83d\ude4f,,,,
0,0,0,0,Gotta do mommies duties,,,,
0,0,0,0,@emrosee__ ya avi really is life doe,,,,
0,0,0,0,"I'm at Diamond Club in Highbury, Greater London https://t.co/fZd7Bx60x1",,,,
0,0,0,0,@Seanykrak next time I got you,,,,
0,0,0,0,Stood here for 5 minutes thinking I was in line,,,,
0,0,1,0,@lordjonnie Judge's verdict is being presented like a fucking game show #PistoriusTrial #seeyouafterthebreak,,,,
0,0,0,0,If you smoke weed your fuckin nasty,,,,
0,0,0,0,What a weekend @zachgelb . Ann Arbor is the real deal. Happy to see my Terps full out that W in the\u2026 http://t.co/RaMYAvQ32D,,,,
0,0,0,0,Flowers! @ Welcome to Harlem http://t.co/VMBJWvFRpz,,,,
0,0,0,0,Should of walked it instead.,,,,
0,0,0,0,\u201c@Armon_And_Trey: @RealAJae OMG THANK YOU SO MUCH!! \ud83d\ude29\ud83d\ude4c\ud83d\udc95\u2764\ufe0f\ud83d\ude18\ud83d\ude0a\ud83d\ude0d\u201d,,,,
0,0,0,0,So I'm assuming from people's reactions that it's not standard practice to keep a picture of your ex in your purse...,,,,
0,0,0,0,@MalcolmTooXtra: Literally upset watching this. It's just getting started. Oakland is getting ready,,,,
0,0,0,0,@thedeem10 gotchu bruh,,,,
0,0,0,0,I feel like I live at the airport. .. #Jetlife,,,,
0,0,0,0,It's the second bite that does it: foamy meringue sweetness still lingering; warm donut chewiness\u2026 http://t.co/icaSqWEgdo,,,,
0,0,0,0,"@craven_17 It's already in Texas, man! Gotta be prepared for tha Ebola attack lol",,,,
0,0,0,0,My 990s dicked!!!! Wtf \ud83d\ude02\ud83d\ude02\ud83d\ude02,,,,
0,0,0,0,@Ans613 thinking she can come to Lenox with a hundred dollars,,,,
1,0,0,0,"If Science and technology is so advanced, why people`s mind set on racism is not as advanced #guttsoc1",,,,
0,0,0,0,I have 160 songs on my iTunes with drake in them lmao,,,,
0,0,0,0,@sagedonkey agree to some extent. only edge he had on me was bankroll. Nice bloke and a good sport. No grudge losing 3k pot to him 3 handed,,,,
0,0,0,0,"@JoeGatesss No! No! Wait, the Rock. Mkay.",,,,
0,0,0,0,"WellCare Health Plans #CustomerService #Job: Provider Solutions Specialist I ... (#Manhattan, NY) http://t.co/WBLltwqIvg",,,,
0,0,0,0,"And, contrary to the dull tugging in her gut, the amateur hip-hop dancer walked through the door at\u2026 http://t.co/bn5q8nFoi8",,,,
0,0,0,0,"If you made it your Snapchat story, don't ALSO send it to me individually. I get it. I'll look if I want to.",,,,
0,0,0,0,The quality of music Michael wrote alone is almost untouched.,,,,
0,0,0,0,Glee Is Back Bitches! #GleeDay #BerryIsBack  #GleeIsBackBitches \u263a,,,,
0,0,0,0,New NFP at Kaight! New Form Perspective lead by New York designer Gail Travis ensures sustainability\u2026 http://t.co/kOOO0QskLr,,,,
0,0,0,0,"I'm at Times Square (New York, NY) w/ 28 others http://t.co/PtWl1Qk0LD",,,,
1,0,0,0,The future that we hold is so unclear,,,,
0,0,0,0,@cupkaatee wait what,,,,
0,0,0,0,"Like when you niggas write down your rhymes..yall don't pause and think \\\\\\""this shit just sounds corny\\\""\\\"" ???""",,,,
0,0,0,0,Once you get your music on Pandora your half way there,,,,
0,0,0,0,Do or die,,,,
0,0,0,0,"no one is like @JakeBoys\u263a\ufe0f\ud83d\udc9f, he gives me so many reasons to smile and stay happy and have confidence in myself\u2764\ufe0f",,,,
0,0,0,0,We just had an in service by one of the MD's about the FDA declaring feces a drug. So now microbiota transplants need to be FDA approved \ud83d\ude31\ud83d\ude33\ud83d\ude02,,,,
1,0,0,0,Dear @donlemon :\\nSHUT UP.\\n#BlackLivesMatter,,,,
0,0,0,0,By them I mean the bartenders. Which begs the question: why wasn't it on in the first place?!,,,,
0,0,0,0,Four... repeat steps one through three. @emilykmueller @AmandaKReynolds,,,,
0,0,0,0,@JayLeno100nit: Maybe ms miller taught us about Jim  crow policing for a reason FDB,,,,
0,0,0,0,@CamiFuentees chocale,,,,
0,0,0,0,@MalachiMusic easily.,,,,
0,0,0,0,Picking up running books getting into confusion having to look at great books in marathon training. (at @dcpl) https://t.co/m77u3nfWUo,,,,
0,0,0,0,Goodnight Football tomorrow weeeeeeeeeeee,,,,
0,0,0,0,Gazing Globes @MadSqParkNYC http://t.co/URXZag9rEN,,,,
0,0,0,0,I miss the old days like like last year,,,,
0,0,0,0,"@PalominosNY Nope, I aim to please myself first. Potential character flaw but I'm happy. \ud83d\ude0a",,,,
0,0,0,0,i come w/ a smart ass mouth &amp; a bad ass ATTITUDE,,,,
0,0,0,0,Trying to be inspired this morning by the view from my office. #Selma #Ferguson http://t.co/pwKauNPGhT,,,,
0,0,0,0,Thanks rebbie! That's awesome that you still remember after all these years! Literally made my night!! Ily &amp; imy too neighbor! @rebecadanae,,,,
0,0,0,0,Somebody please save me frm this bullshit called #RoadiesX2. Aur ye @Esha_Deol ko kyu le aaye bhai????,,,,
0,0,0,0,\u201c@YODIIRRTTYYASS: Ass stank Period ! \ud83d\ude02\u201d NIGGA YOURS DOOOO !!!!!,,,,
0,0,0,0,"Will Beijing and their HKSAR stooges have another \\\\\\""Tiananmen\\\""\\\"" in Hong Kong. I hope they won't but never trust murderous CCP regime""",,,,
0,0,0,0,@a_bellrose turning up duh \ud83d\udc81\ud83c\udf7b,,,,
0,0,0,0,@_InspireBliss Hey gorgeous! How's life?,,,,
1,1,0,0,How do you expect people to stay quiet about this? You are shooting at Unarmed Children killing these young lives!,,,,
1,1,0,0,rest in peace mike brown. you will never be forgotten.,,,,
0,0,0,0,@bigbrosource whining at the time,,,,
0,0,0,0,@Barrie_Hardy @BTCare and that is all without the terrible service from The outsourced call centre.,,,,
0,0,0,0,I still haven't been to sleep,,,,
0,0,0,0,Thrilled @cat_neville will emcee #MODSTLChef this year! Still time to get tix http://t.co/8vzoMI5G0S @MarchofDimesMO1 #forthebabies,,,,
0,0,0,0,Kinda bummed that I won't be with my family for the holidays,,,,
0,0,0,0,@GKSTHFDK yeppppp of cos worth the wait! i was waiting till my hands froze n its painful ;(,,,,
0,0,0,0,@TrotterBrooke I don't have that problem get an iPhone 6 move up in the world Bruce pmsl,,,,
0,0,0,0,Happy birthday chodey boyyyyyyy miss u @AMBROSELLLIIIII \ud83d\udc97,,,,
0,0,0,1,Is the police defending unrest in MK?,,,,
0,0,0,0,Exploring The New York Public Library \ud83c\udf1f http://t.co/JJBGR3tLk0,,,,
0,0,0,0,That wasn't my keyboard..,,,,
0,0,0,0,Breakfast date. http://t.co/HfMjyARJxR,,,,
0,0,0,0,9 runs and 3 more wickets. \ud83d\ude0a \ud83d\ude02,,,,
0,0,0,0,this is gonna be a long night http://t.co/3eClOBm3qg,,,,
1,0,0,0,Wow cannot believe this shit,,,,
